date,ridership,transport_type,year
2020-06-22,16595.0,ferry,2020
2020-06-23,16771.0,ferry,2020
2020-06-24,16952.0,ferry,2020
2020-06-25,17267.0,ferry,2020
2020-06-26,17779.0,ferry,2020
2020-06-27,11618.0,ferry,2020
2020-06-28,11277.0,ferry,2020
2020-06-29,17666.0,ferry,2020
2020-06-30,17524.0,ferry,2020
2020-07-01,17590.0,ferry,2020
2020-07-02,19050.0,ferry,2020
2020-07-03,14913.0,ferry,2020
2020-07-04,15041.0,ferry,2020
2020-07-05,12624.0,ferry,2020
2020-07-06,17589.0,ferry,2020
2020-07-07,18835.0,ferry,2020
2020-07-08,18631.0,ferry,2020
2020-07-09,20062.0,ferry,2020
2020-07-10,15484.0,ferry,2020
2020-07-11,12965.0,ferry,2020
2020-07-12,14399.0,ferry,2020
2020-07-13,19074.0,ferry,2020
2020-07-14,20087.0,ferry,2020
2020-07-15,19337.0,ferry,2020
2020-07-16,20411.0,ferry,2020
2020-07-17,18891.0,ferry,2020
2020-07-18,15930.0,ferry,2020
2020-07-19,12456.0,ferry,2020
2020-07-20,18235.0,ferry,2020
2020-07-21,20001.0,ferry,2020
2020-07-22,19404.0,ferry,2020
2020-07-23,18869.0,ferry,2020
2020-07-24,19029.0,ferry,2020
2020-07-25,17122.0,ferry,2020
2020-07-26,13953.0,ferry,2020
2020-07-27,19752.0,ferry,2020
2020-07-28,19590.0,ferry,2020
2020-07-29,20955.0,ferry,2020
2020-07-30,20400.0,ferry,2020
2020-07-31,20063.0,ferry,2020
2020-08-01,17929.0,ferry,2020
2020-08-02,13402.0,ferry,2020
2020-08-03,20802.0,ferry,2020
2020-08-04,13318.0,ferry,2020
2020-08-05,21645.0,ferry,2020
2020-08-06,21387.0,ferry,2020
2020-08-07,20057.0,ferry,2020
2020-08-08,15124.0,ferry,2020
2020-08-09,14244.0,ferry,2020
2020-08-10,19639.0,ferry,2020
2020-08-11,19349.0,ferry,2020
2020-08-12,18417.0,ferry,2020
2020-08-13,18267.0,ferry,2020
2020-08-14,22251.0,ferry,2020
2020-08-15,17361.0,ferry,2020
2020-08-16,11180.0,ferry,2020
2020-08-17,20942.0,ferry,2020
2020-08-18,22089.0,ferry,2020
2020-08-19,21698.0,ferry,2020
2020-08-20,23392.0,ferry,2020
2020-08-21,23806.0,ferry,2020
2020-08-22,18510.0,ferry,2020
2020-08-23,15715.0,ferry,2020
2020-08-24,23632.0,ferry,2020
2020-08-25,20415.0,ferry,2020
2020-08-26,22853.0,ferry,2020
2020-08-27,21208.0,ferry,2020
2020-08-28,21933.0,ferry,2020
2020-08-29,14141.0,ferry,2020
2020-08-30,17627.0,ferry,2020
2020-08-31,21099.0,ferry,2020
2020-09-01,21106.0,ferry,2020
2020-09-02,20087.0,ferry,2020
2020-09-03,21792.0,ferry,2020
2020-09-04,23190.0,ferry,2020
2020-09-05,20494.0,ferry,2020
2020-09-06,19352.0,ferry,2020
2020-09-07,17444.0,ferry,2020
2020-09-08,22289.0,ferry,2020
2020-09-09,22506.0,ferry,2020
2020-09-10,19698.0,ferry,2020
2020-09-11,24365.0,ferry,2020
2020-09-12,20029.0,ferry,2020
2020-09-13,15437.0,ferry,2020
2020-09-14,21469.0,ferry,2020
2020-09-15,22541.0,ferry,2020
2020-09-16,21849.0,ferry,2020
2020-09-17,22260.0,ferry,2020
2020-09-18,23160.0,ferry,2020
2020-09-19,19172.0,ferry,2020
2020-09-20,15188.0,ferry,2020
2020-09-21,21782.0,ferry,2020
2020-09-22,22293.0,ferry,2020
2020-09-23,22745.0,ferry,2020
2020-09-24,22459.0,ferry,2020
2020-09-25,23654.0,ferry,2020
2020-09-26,19793.0,ferry,2020
2020-09-27,16137.0,ferry,2020
2020-09-28,22055.0,ferry,2020
2020-09-29,21077.0,ferry,2020
2020-09-30,21671.0,ferry,2020
2020-10-01,23327.0,ferry,2020
2020-10-02,23174.0,ferry,2020
2020-10-03,20690.0,ferry,2020
2020-10-04,15697.0,ferry,2020
2020-10-05,23829.0,ferry,2020
2020-10-06,24783.0,ferry,2020
2020-10-07,23707.0,ferry,2020
2020-10-08,23944.0,ferry,2020
2020-10-09,23986.0,ferry,2020
2020-10-10,21236.0,ferry,2020
2020-10-11,15975.0,ferry,2020
2020-10-12,15842.0,ferry,2020
2020-10-13,21202.0,ferry,2020
2020-10-14,23751.0,ferry,2020
2020-10-15,24028.0,ferry,2020
2020-10-16,20125.0,ferry,2020
2020-10-17,19792.0,ferry,2020
2020-10-18,15738.0,ferry,2020
2020-10-19,22112.0,ferry,2020
2020-10-20,22068.0,ferry,2020
2020-10-21,22498.0,ferry,2020
2020-10-22,22592.0,ferry,2020
2020-10-23,23726.0,ferry,2020
2020-10-24,19809.0,ferry,2020
2020-10-25,14623.0,ferry,2020
2020-10-26,20715.0,ferry,2020
2020-10-27,22694.0,ferry,2020
2020-10-28,21965.0,ferry,2020
2020-10-29,19608.0,ferry,2020
2020-10-30,20928.0,ferry,2020
2020-10-31,17382.0,ferry,2020
2020-11-01,12139.0,ferry,2020
2020-11-02,21623.0,ferry,2020
2020-11-03,19956.0,ferry,2020
2020-11-04,21334.0,ferry,2020
2020-11-05,23028.0,ferry,2020
2020-11-06,23799.0,ferry,2020
2020-11-07,20090.0,ferry,2020
2020-11-08,17464.0,ferry,2020
2020-11-09,22204.0,ferry,2020
2020-11-10,23794.0,ferry,2020
2020-11-11,19384.0,ferry,2020
2020-11-12,21014.0,ferry,2020
2020-11-13,21956.0,ferry,2020
2020-11-14,18110.0,ferry,2020
2020-11-15,12466.0,ferry,2020
2020-11-16,21802.0,ferry,2020
2020-11-17,21588.0,ferry,2020
2020-11-18,21412.0,ferry,2020
2020-11-19,21086.0,ferry,2020
2020-11-20,22763.0,ferry,2020
2020-11-21,16897.0,ferry,2020
2020-11-22,12547.0,ferry,2020
2020-11-23,20507.0,ferry,2020
2020-11-24,21839.0,ferry,2020
2020-11-25,21917.0,ferry,2020
2020-11-26,12436.0,ferry,2020
2020-11-27,19091.0,ferry,2020
2020-11-28,16730.0,ferry,2020
2020-11-29,13834.0,ferry,2020
2020-11-30,18514.0,ferry,2020
2020-12-01,21864.0,ferry,2020
2020-12-02,21112.0,ferry,2020
2020-12-03,21658.0,ferry,2020
2020-12-04,20957.0,ferry,2020
2020-12-05,12863.0,ferry,2020
2020-12-06,13245.0,ferry,2020
2020-12-07,20727.0,ferry,2020
2020-12-08,20954.0,ferry,2020
2020-12-09,20169.0,ferry,2020
2020-12-10,21584.0,ferry,2020
2020-12-11,22720.0,ferry,2020
2020-12-12,15413.0,ferry,2020
2020-12-13,15225.0,ferry,2020
2020-12-14,18909.0,ferry,2020
2020-12-15,21547.0,ferry,2020
2020-12-16,17642.0,ferry,2020
2020-12-17,10438.0,ferry,2020
2020-12-18,20296.0,ferry,2020
2020-12-19,14854.0,ferry,2020
2020-12-20,12002.0,ferry,2020
2020-12-21,21420.0,ferry,2020
2020-12-22,22419.0,ferry,2020
2020-12-23,22390.0,ferry,2020
2020-12-24,17841.0,ferry,2020
2020-12-25,10324.0,ferry,2020
2020-12-26,16118.0,ferry,2020
2020-12-27,14908.0,ferry,2020
2020-12-28,22962.0,ferry,2020
2020-12-29,22138.0,ferry,2020
2020-12-30,22761.0,ferry,2020
2020-12-31,18503.0,ferry,2020
2021-01-01,13086.0,ferry,2021
2021-01-02,20432.0,ferry,2021
2021-01-03,10568.0,ferry,2021
2021-01-04,20439.0,ferry,2021
2021-01-05,20745.0,ferry,2021
2021-01-06,20457.0,ferry,2021
2021-01-07,19981.0,ferry,2021
2021-01-08,20222.0,ferry,2021
2021-01-09,14439.0,ferry,2021
2021-01-10,12203.0,ferry,2021
2021-01-11,19603.0,ferry,2021
2021-01-12,20542.0,ferry,2021
2021-01-13,20329.0,ferry,2021
2021-01-14,20275.0,ferry,2021
2021-01-15,20370.0,ferry,2021
2021-01-16,14467.0,ferry,2021
2021-01-17,13473.0,ferry,2021
2021-01-18,16714.0,ferry,2021
2021-01-19,20602.0,ferry,2021
2021-01-20,18936.0,ferry,2021
2021-01-21,20041.0,ferry,2021
2021-01-22,20959.0,ferry,2021
2021-01-23,14098.0,ferry,2021
2021-01-24,11176.0,ferry,2021
2021-01-25,20008.0,ferry,2021
2021-01-26,18074.0,ferry,2021
2021-01-27,20024.0,ferry,2021
2021-01-28,19553.0,ferry,2021
2021-01-29,17878.0,ferry,2021
2021-01-30,13030.0,ferry,2021
2021-01-31,10295.0,ferry,2021
2021-02-01,6923.0,ferry,2021
2021-02-02,10149.0,ferry,2021
2021-02-03,18801.0,ferry,2021
2021-02-04,20096.0,ferry,2021
2021-02-05,20285.0,ferry,2021
2021-02-06,15230.0,ferry,2021
2021-02-07,8023.0,ferry,2021
2021-02-08,19369.0,ferry,2021
2021-02-09,19025.0,ferry,2021
2021-02-10,20092.0,ferry,2021
2021-02-11,18987.0,ferry,2021
2021-02-12,19782.0,ferry,2021
2021-02-13,14869.0,ferry,2021
2021-02-14,12870.0,ferry,2021
2021-02-15,14896.0,ferry,2021
2021-02-16,20458.0,ferry,2021
2021-02-17,21422.0,ferry,2021
2021-02-18,15352.0,ferry,2021
2021-02-19,17349.0,ferry,2021
2021-02-20,14978.0,ferry,2021
2021-02-21,12886.0,ferry,2021
2021-02-22,18761.0,ferry,2021
2021-02-23,20693.0,ferry,2021
2021-02-24,21780.0,ferry,2021
2021-02-25,21403.0,ferry,2021
2021-02-26,22151.0,ferry,2021
2021-02-27,14149.0,ferry,2021
2021-02-28,11747.0,ferry,2021
2021-03-01,20429.0,ferry,2021
2021-03-02,20735.0,ferry,2021
2021-03-03,22092.0,ferry,2021
2021-03-04,21181.0,ferry,2021
2021-03-05,21778.0,ferry,2021
2021-03-06,15653.0,ferry,2021
2021-03-07,13533.0,ferry,2021
2021-03-08,20995.0,ferry,2021
2021-03-09,22921.0,ferry,2021
2021-03-10,22012.0,ferry,2021
2021-03-11,23633.0,ferry,2021
2021-03-12,23836.0,ferry,2021
2021-03-13,18440.0,ferry,2021
2021-03-14,11968.0,ferry,2021
2021-03-15,22126.0,ferry,2021
2021-03-16,21148.0,ferry,2021
2021-03-17,21837.0,ferry,2021
2021-03-18,19543.0,ferry,2021
2021-03-19,22255.0,ferry,2021
2021-03-20,20336.0,ferry,2021
2021-03-21,17806.0,ferry,2021
2021-03-22,22272.0,ferry,2021
2021-03-23,22934.0,ferry,2021
2021-03-24,20784.0,ferry,2021
2021-03-25,22549.0,ferry,2021
2021-03-26,23868.0,ferry,2021
2021-03-27,21571.0,ferry,2021
2021-03-28,11287.0,ferry,2021
2021-03-29,24212.0,ferry,2021
2021-03-30,30207.0,ferry,2021
2021-03-31,24186.0,ferry,2021
2021-04-01,23991.0,ferry,2021
2021-04-02,22510.0,ferry,2021
2021-04-03,22304.0,ferry,2021
2021-04-04,17857.0,ferry,2021
2021-04-05,23653.0,ferry,2021
2021-04-06,24299.0,ferry,2021
2021-04-07,24207.0,ferry,2021
2021-04-08,23227.0,ferry,2021
2021-04-09,24398.0,ferry,2021
2021-04-10,20737.0,ferry,2021
2021-04-11,11444.0,ferry,2021
2021-04-12,20907.0,ferry,2021
2021-04-13,23570.0,ferry,2021
2021-04-14,23366.0,ferry,2021
2021-04-15,20429.0,ferry,2021
2021-04-16,23251.0,ferry,2021
2021-04-17,21079.0,ferry,2021
2021-04-18,17519.0,ferry,2021
2021-04-19,22873.0,ferry,2021
2021-04-20,25544.0,ferry,2021
2021-04-21,21500.0,ferry,2021
2021-04-22,22652.0,ferry,2021
2021-04-23,25402.0,ferry,2021
2021-04-24,24312.0,ferry,2021
2021-04-25,13817.0,ferry,2021
2021-04-26,22972.0,ferry,2021
2021-04-27,23708.0,ferry,2021
2021-04-28,25614.0,ferry,2021
2021-04-29,22163.0,ferry,2021
2021-04-30,24857.0,ferry,2021
2021-05-01,22028.0,ferry,2021
2021-05-02,19261.0,ferry,2021
2021-05-03,22504.0,ferry,2021
2021-05-04,24289.0,ferry,2021
2021-05-05,22039.0,ferry,2021
2021-05-06,25865.0,ferry,2021
2021-05-07,26474.0,ferry,2021
2021-05-08,18153.0,ferry,2021
2021-05-09,16328.0,ferry,2021
2021-05-10,23336.0,ferry,2021
2021-05-11,25452.0,ferry,2021
2021-05-12,25207.0,ferry,2021
2021-05-13,26752.0,ferry,2021
2021-05-14,28726.0,ferry,2021
2021-05-15,27475.0,ferry,2021
2021-05-16,20823.0,ferry,2021
2021-05-17,26285.0,ferry,2021
2021-05-18,26890.0,ferry,2021
2021-05-19,27022.0,ferry,2021
2021-05-20,27140.0,ferry,2021
2021-05-21,29546.0,ferry,2021
2021-05-22,27460.0,ferry,2021
2021-05-23,22732.0,ferry,2021
2021-05-24,25996.0,ferry,2021
2021-05-25,27963.0,ferry,2021
2021-05-26,26575.0,ferry,2021
2021-05-27,28538.0,ferry,2021
2021-05-28,26310.0,ferry,2021
2021-05-29,26271.0,ferry,2021
2021-05-30,19106.0,ferry,2021
2021-05-31,14794.0,ferry,2021
2021-06-01,28460.0,ferry,2021
2021-06-02,28233.0,ferry,2021
2021-06-03,25200.0,ferry,2021
2021-06-04,26847.0,ferry,2021
2021-06-05,30618.0,ferry,2021
2021-06-06,23694.0,ferry,2021
2021-06-07,29161.0,ferry,2021
2021-06-08,27565.0,ferry,2021
2021-06-09,28777.0,ferry,2021
2021-06-10,31575.0,ferry,2021
2021-06-11,30763.0,ferry,2021
2021-06-12,29131.0,ferry,2021
2021-06-13,24874.0,ferry,2021
2021-06-14,27818.0,ferry,2021
2021-06-15,31242.0,ferry,2021
2021-06-16,31593.0,ferry,2021
2021-06-17,32235.0,ferry,2021
2021-06-18,34648.0,ferry,2021
2021-06-19,29120.0,ferry,2021
2021-06-20,25422.0,ferry,2021
2021-06-21,31420.0,ferry,2021
2021-06-22,27497.0,ferry,2021
2021-06-23,33846.0,ferry,2021
2021-06-24,33051.0,ferry,2021
2021-06-25,35072.0,ferry,2021
2021-06-26,30125.0,ferry,2021
2021-06-27,28407.0,ferry,2021
2021-06-28,32412.0,ferry,2021
2021-06-29,31310.0,ferry,2021
2021-06-30,30914.0,ferry,2021
2021-07-01,28437.0,ferry,2021
2021-07-02,31424.0,ferry,2021
2021-07-03,26052.0,ferry,2021
2021-07-04,34445.0,ferry,2021
2021-07-05,32905.0,ferry,2021
2021-07-06,33155.0,ferry,2021
2021-07-07,33574.0,ferry,2021
2021-07-08,30467.0,ferry,2021
2021-07-09,30473.0,ferry,2021
2021-07-10,31853.0,ferry,2021
2021-07-11,25736.0,ferry,2021
2021-07-12,30572.0,ferry,2021
2021-07-13,33290.0,ferry,2021
2021-07-14,32809.0,ferry,2021
2021-07-15,35842.0,ferry,2021
2021-07-16,36008.0,ferry,2021
2021-07-17,27806.0,ferry,2021
2021-07-18,26988.0,ferry,2021
2021-07-19,33672.0,ferry,2021
2021-07-20,34073.0,ferry,2021
2021-07-21,32055.0,ferry,2021
2021-07-22,36993.0,ferry,2021
2021-07-23,36688.0,ferry,2021
2021-07-24,35159.0,ferry,2021
2021-07-25,26624.0,ferry,2021
2021-07-26,34552.0,ferry,2021
2021-07-27,34956.0,ferry,2021
2021-07-28,34626.0,ferry,2021
2021-07-29,29826.0,ferry,2021
2021-07-30,36510.0,ferry,2021
2021-07-31,34863.0,ferry,2021
2021-08-01,24819.0,ferry,2021
2021-08-02,34506.0,ferry,2021
2021-08-03,34699.0,ferry,2021
2021-08-04,33404.0,ferry,2021
2021-08-05,34424.0,ferry,2021
2021-08-06,34840.0,ferry,2021
2021-08-07,31851.0,ferry,2021
2021-08-08,23343.0,ferry,2021
2021-08-09,33232.0,ferry,2021
2021-08-10,31841.0,ferry,2021
2021-08-11,32612.0,ferry,2021
2021-08-12,31256.0,ferry,2021
2021-08-13,32456.0,ferry,2021
2021-08-14,27793.0,ferry,2021
2021-08-15,27955.0,ferry,2021
2021-08-16,33116.0,ferry,2021
2021-08-17,33353.0,ferry,2021
2021-08-18,31719.0,ferry,2021
2021-08-19,31575.0,ferry,2021
2021-08-20,32850.0,ferry,2021
2021-08-21,27201.0,ferry,2021
2021-08-22,8547.0,ferry,2021
2021-08-23,25674.0,ferry,2021
2021-08-24,33276.0,ferry,2021
2021-08-25,32281.0,ferry,2021
2021-08-26,31734.0,ferry,2021
2021-08-27,30038.0,ferry,2021
2021-08-28,24658.0,ferry,2021
2021-08-29,33639.0,ferry,2021
2021-08-30,29545.0,ferry,2021
2021-08-31,31401.0,ferry,2021
2021-09-01,24346.0,ferry,2021
2021-09-02,21725.0,ferry,2021
2021-09-03,31933.0,ferry,2021
2021-09-04,32003.0,ferry,2021
2021-09-05,25975.0,ferry,2021
2021-09-06,27221.0,ferry,2021
2021-09-07,31425.0,ferry,2021
2021-09-08,30686.0,ferry,2021
2021-09-09,27921.0,ferry,2021
2021-09-10,35576.0,ferry,2021
2021-09-11,32651.0,ferry,2021
2021-09-12,25135.0,ferry,2021
2021-09-13,33494.0,ferry,2021
2021-09-14,34430.0,ferry,2021
2021-09-15,34508.0,ferry,2021
2021-09-16,31382.0,ferry,2021
2021-09-17,34115.0,ferry,2021
2021-09-18,32796.0,ferry,2021
2021-09-19,28556.0,ferry,2021
2021-09-20,34890.0,ferry,2021
2021-09-21,34817.0,ferry,2021
2021-09-22,34276.0,ferry,2021
2021-09-23,33226.0,ferry,2021
2021-09-24,36233.0,ferry,2021
2021-09-25,32691.0,ferry,2021
2021-09-26,30629.0,ferry,2021
2021-09-27,34914.0,ferry,2021
2021-09-28,31541.0,ferry,2021
2021-09-29,34156.0,ferry,2021
2021-09-30,34313.0,ferry,2021
2021-10-01,36349.0,ferry,2021
2021-10-02,31132.0,ferry,2021
2021-10-03,26657.0,ferry,2021
2021-10-04,32309.0,ferry,2021
2021-10-05,34088.0,ferry,2021
2021-10-06,34407.0,ferry,2021
2021-10-07,36435.0,ferry,2021
2021-10-08,37636.0,ferry,2021
2021-10-09,31352.0,ferry,2021
2021-10-10,21940.0,ferry,2021
2021-10-11,32303.0,ferry,2021
2021-10-12,36043.0,ferry,2021
2021-10-13,35278.0,ferry,2021
2021-10-14,37188.0,ferry,2021
2021-10-15,39150.0,ferry,2021
2021-10-16,29500.0,ferry,2021
2021-10-17,25629.0,ferry,2021
2021-10-18,34782.0,ferry,2021
2021-10-19,35202.0,ferry,2021
2021-10-20,35303.0,ferry,2021
2021-10-21,36255.0,ferry,2021
2021-10-22,37611.0,ferry,2021
2021-10-23,28458.0,ferry,2021
2021-10-24,25224.0,ferry,2021
2021-10-25,35944.0,ferry,2021
2021-10-26,26007.0,ferry,2021
2021-10-27,34380.0,ferry,2021
2021-10-28,36793.0,ferry,2021
2021-10-29,35082.0,ferry,2021
2021-10-30,24538.0,ferry,2021
2021-10-31,24788.0,ferry,2021
2021-11-01,35798.0,ferry,2021
2021-11-02,30640.0,ferry,2021
2021-11-03,35109.0,ferry,2021
2021-11-04,34788.0,ferry,2021
2021-11-05,36703.0,ferry,2021
2021-11-06,29704.0,ferry,2021
2021-11-07,40515.0,ferry,2021
2021-11-08,35293.0,ferry,2021
2021-11-09,36035.0,ferry,2021
2021-11-10,36248.0,ferry,2021
2021-11-11,34048.0,ferry,2021
2021-11-12,34606.0,ferry,2021
2021-11-13,27986.0,ferry,2021
2021-11-14,23897.0,ferry,2021
2021-11-15,34368.0,ferry,2021
2021-11-16,35254.0,ferry,2021
2021-11-17,35196.0,ferry,2021
2021-11-18,37466.0,ferry,2021
2021-11-19,37035.0,ferry,2021
2021-11-20,28869.0,ferry,2021
2021-11-21,25268.0,ferry,2021
2021-11-22,36274.0,ferry,2021
2021-11-23,38153.0,ferry,2021
2021-11-24,38945.0,ferry,2021
2021-11-25,27808.0,ferry,2021
2021-11-26,31032.0,ferry,2021
2021-11-27,31297.0,ferry,2021
2021-11-28,21921.0,ferry,2021
2021-11-29,35598.0,ferry,2021
2021-11-30,34464.0,ferry,2021
2021-12-01,36141.0,ferry,2021
2021-12-02,37519.0,ferry,2021
2021-12-03,40227.0,ferry,2021
2021-12-04,33684.0,ferry,2021
2021-12-05,26500.0,ferry,2021
2021-12-06,38546.0,ferry,2021
2021-12-07,38537.0,ferry,2021
2021-12-08,35358.0,ferry,2021
2021-12-09,36876.0,ferry,2021
2021-12-10,39263.0,ferry,2021
2021-12-11,30282.0,ferry,2021
2021-12-12,27193.0,ferry,2021
2021-12-13,36942.0,ferry,2021
2021-12-14,36024.0,ferry,2021
2021-12-15,34933.0,ferry,2021
2021-12-16,36185.0,ferry,2021
2021-12-17,38247.0,ferry,2021
2021-12-18,24414.0,ferry,2021
2021-12-19,26254.0,ferry,2021
2021-12-20,36561.0,ferry,2021
2021-12-21,36350.0,ferry,2021
2021-12-22,34307.0,ferry,2021
2021-12-23,33687.0,ferry,2021
2021-12-24,24164.0,ferry,2021
2021-12-25,20226.0,ferry,2021
2021-12-26,34831.0,ferry,2021
2021-12-27,35585.0,ferry,2021
2021-12-28,40765.0,ferry,2021
2021-12-29,34667.0,ferry,2021
2021-12-30,38134.0,ferry,2021
2021-12-31,27469.0,ferry,2021
2022-01-01,19245.0,ferry,2022
2022-01-02,24425.0,ferry,2022
2022-01-03,26906.0,ferry,2022
2022-01-04,28859.0,ferry,2022
2022-01-05,25374.0,ferry,2022
2022-01-06,28627.0,ferry,2022
2022-01-07,22005.0,ferry,2022
2022-01-08,19695.0,ferry,2022
2022-01-09,13792.0,ferry,2022
2022-01-10,26752.0,ferry,2022
2022-01-11,23869.0,ferry,2022
2022-01-12,26576.0,ferry,2022
2022-01-13,28122.0,ferry,2022
2022-01-14,28542.0,ferry,2022
2022-01-15,17305.0,ferry,2022
2022-01-16,15326.0,ferry,2022
2022-01-17,17567.0,ferry,2022
2022-01-18,27914.0,ferry,2022
2022-01-19,28699.0,ferry,2022
2022-01-20,25670.0,ferry,2022
2022-01-21,27098.0,ferry,2022
2022-01-22,18834.0,ferry,2022
2022-01-23,15711.0,ferry,2022
2022-01-24,28044.0,ferry,2022
2022-01-25,29262.0,ferry,2022
2022-01-26,27833.0,ferry,2022
2022-01-27,28369.0,ferry,2022
2022-01-28,29268.0,ferry,2022
2022-01-29,7308.0,ferry,2022
2022-01-30,13441.0,ferry,2022
2022-01-31,27641.0,ferry,2022
2022-02-01,28688.0,ferry,2022
2022-02-02,30788.0,ferry,2022
2022-02-03,28873.0,ferry,2022
2022-02-04,26727.0,ferry,2022
2022-02-05,21197.0,ferry,2022
2022-02-06,17744.0,ferry,2022
2022-02-07,28941.0,ferry,2022
2022-02-08,32586.0,ferry,2022
2022-02-09,32939.0,ferry,2022
2022-02-10,33809.0,ferry,2022
2022-02-11,33597.0,ferry,2022
2022-02-12,28875.0,ferry,2022
2022-02-13,15012.0,ferry,2022
2022-02-14,32391.0,ferry,2022
2022-02-15,32260.0,ferry,2022
2022-02-16,32640.0,ferry,2022
2022-02-17,34542.0,ferry,2022
2022-02-18,33246.0,ferry,2022
2022-02-19,23431.0,ferry,2022
2022-02-20,23045.0,ferry,2022
2022-02-21,30073.0,ferry,2022
2022-02-22,30709.0,ferry,2022
2022-02-23,37823.0,ferry,2022
2022-02-24,32771.0,ferry,2022
2022-02-25,27822.0,ferry,2022
2022-02-26,25287.0,ferry,2022
2022-02-27,21331.0,ferry,2022
2022-02-28,32871.0,ferry,2022
2022-03-01,33847.0,ferry,2022
2022-03-02,34900.0,ferry,2022
2022-03-03,34343.0,ferry,2022
2022-03-04,34086.0,ferry,2022
2022-03-05,26925.0,ferry,2022
2022-03-06,22623.0,ferry,2022
2022-03-07,35546.0,ferry,2022
2022-03-08,35891.0,ferry,2022
2022-03-09,29907.0,ferry,2022
2022-03-10,37179.0,ferry,2022
2022-03-11,39757.0,ferry,2022
2022-03-12,17678.0,ferry,2022
2022-03-13,17690.0,ferry,2022
2022-03-14,39848.0,ferry,2022
2022-03-15,40158.0,ferry,2022
2022-03-16,41746.0,ferry,2022
2022-03-17,34449.0,ferry,2022
2022-03-18,47125.0,ferry,2022
2022-03-19,29259.0,ferry,2022
2022-03-20,25637.0,ferry,2022
2022-03-21,39174.0,ferry,2022
2022-03-22,39186.0,ferry,2022
2022-03-23,36459.0,ferry,2022
2022-03-24,32448.0,ferry,2022
2022-03-25,41605.0,ferry,2022
2022-03-26,30113.0,ferry,2022
2022-03-27,24161.0,ferry,2022
2022-03-28,33626.0,ferry,2022
2022-03-29,36339.0,ferry,2022
2022-03-30,36239.0,ferry,2022
2022-03-31,36887.0,ferry,2022
2022-04-01,37675.0,ferry,2022
2022-04-02,33557.0,ferry,2022
2022-04-03,19649.0,ferry,2022
2022-04-04,41448.0,ferry,2022
2022-04-05,38825.0,ferry,2022
2022-04-06,34339.0,ferry,2022
2022-04-07,32962.0,ferry,2022
2022-04-08,44403.0,ferry,2022
2022-04-09,32903.0,ferry,2022
2022-04-10,27219.0,ferry,2022
2022-04-11,48543.0,ferry,2022
2022-04-12,45046.0,ferry,2022
2022-04-13,45055.0,ferry,2022
2022-04-14,45792.0,ferry,2022
2022-04-15,48856.0,ferry,2022
2022-04-16,38717.0,ferry,2022
2022-04-17,29452.0,ferry,2022
2022-04-18,39684.0,ferry,2022
2022-04-19,37360.0,ferry,2022
2022-04-20,46620.0,ferry,2022
2022-04-21,40630.0,ferry,2022
2022-04-22,45606.0,ferry,2022
2022-04-23,31444.0,ferry,2022
2022-04-24,26473.0,ferry,2022
2022-04-25,37201.0,ferry,2022
2022-04-26,35899.0,ferry,2022
2022-04-27,38402.0,ferry,2022
2022-04-28,39017.0,ferry,2022
2022-04-29,41161.0,ferry,2022
2022-04-30,35728.0,ferry,2022
2022-05-01,55711.0,ferry,2022
2022-05-02,33738.0,ferry,2022
2022-05-03,43316.0,ferry,2022
2022-05-04,36260.0,ferry,2022
2022-05-05,44780.0,ferry,2022
2022-05-06,34488.0,ferry,2022
2022-05-07,20182.0,ferry,2022
2022-05-08,24949.0,ferry,2022
2022-05-09,43980.0,ferry,2022
2022-05-10,41835.0,ferry,2022
2022-05-11,40547.0,ferry,2022
2022-05-12,42071.0,ferry,2022
2022-05-13,39338.0,ferry,2022
2022-05-14,29470.0,ferry,2022
2022-05-15,31164.0,ferry,2022
2022-05-16,36489.0,ferry,2022
2022-05-17,43798.0,ferry,2022
2022-05-18,41062.0,ferry,2022
2022-05-19,38247.0,ferry,2022
2022-05-20,41525.0,ferry,2022
2022-05-21,41086.0,ferry,2022
2022-05-22,34013.0,ferry,2022
2022-05-23,42559.0,ferry,2022
2022-05-24,40716.0,ferry,2022
2022-05-25,42369.0,ferry,2022
2022-05-26,42333.0,ferry,2022
2022-05-27,40275.0,ferry,2022
2022-05-28,33701.0,ferry,2022
2022-05-29,45503.0,ferry,2022
2022-05-30,39334.0,ferry,2022
2022-05-31,41361.0,ferry,2022
2022-06-01,39156.0,ferry,2022
2022-06-02,39497.0,ferry,2022
2022-06-03,42792.0,ferry,2022
2022-06-04,38296.0,ferry,2022
2022-06-05,32706.0,ferry,2022
2022-06-06,44098.0,ferry,2022
2022-06-07,42623.0,ferry,2022
2022-06-08,42992.0,ferry,2022
2022-06-09,40952.0,ferry,2022
2022-06-10,44702.0,ferry,2022
2022-06-11,36139.0,ferry,2022
2022-06-12,25577.0,ferry,2022
2022-06-13,44842.0,ferry,2022
2022-06-14,43703.0,ferry,2022
2022-06-15,43342.0,ferry,2022
2022-06-16,39729.0,ferry,2022
2022-06-17,44571.0,ferry,2022
2022-06-18,35705.0,ferry,2022
2022-06-19,35157.0,ferry,2022
2022-06-20,39519.0,ferry,2022
2022-06-21,41809.0,ferry,2022
2022-06-22,37437.0,ferry,2022
2022-06-23,41452.0,ferry,2022
2022-06-24,45264.0,ferry,2022
2022-06-25,41221.0,ferry,2022
2022-06-26,37323.0,ferry,2022
2022-06-27,38213.0,ferry,2022
